Unnamed: 0,book,chapter,verse,orig,lex,strong,freq
289057,Amos,2,8,בְּגָדִ֤ים,בֶּ֫גֶד,H0899,217
289058,Amos,2,8,חֲבֻלִים֙,חָבַל,H2254,27
289059,Amos,2,8,יַטּ֔וּ,נָטָה,H5186,214
289060,Amos,2,8,אֵ֖צֶל,אֵ֫צֶל,H0681,61
289061,Amos,2,8,כָּל־,כֹּל,H3605,5415
289062,Amos,2,8,מִזְבֵּ֑חַ,מִזְבֵּחַ,H4196,401
289063,Amos,2,8,וְיֵ֤ין,יַ֫יִן,H3196,141
289064,Amos,2,8,עֲנוּשִׁים֙,עָנַשׁ,H6064,9
289065,Amos,2,8,יִשְׁתּ֔וּ,שָׁתָה,H8354,217
289066,Amos,2,8,בֵּ֖ית,בַּ֫יִת,H1004,2049
289067,Amos,2,8,אֱלֹהֵיהֶֽם׃,אֱלֹהִים,H0430,2603
289068,Amos,2,9,וְאָ֨נֹכִ֜י,אָֽנֹכִ֫י,H0595,359
289069,Amos,2,9,הִשְׁמַ֤דְתִּי,שָׁמַד,H8045,90
289070,Amos,2,9,אֶת־,אֵת,H0853,10947
289071,Amos,2,9,הָֽאֱמֹרִי֙,אֱמֹרִי,H0567,87
289072,Amos,2,9,מִפְּנֵיהֶ֔ם,פָּנֶה,H6440,2127
289073,Amos,2,9,אֲשֶׁ֨ר,אֲשֶׁר,H0834,5499
289074,Amos,2,9,כְּגֹ֤בַהּ,גֹּ֫בַהּ,H1363,17
289075,Amos,2,9,אֲרָזִים֙,אֶ֫רֶז,H0730,73
289076,Amos,2,9,גָּבְה֔וֹ,גֹּ֫בַהּ,H1363,17
289077,Amos,2,9,וְחָסֹ֥ן,חָסֹן,H2634,2
289078,Amos,2,9,ה֖וּא,הוּא,H1931,1878
289079,Amos,2,9,כָּֽאַלּוֹנִ֑ים,אַלּוֹן,H0437,8
289080,Amos,2,9,וָאַשְׁמִ֤יד,שָׁמַד,H8045,90
289081,Amos,2,9,פִּרְיוֹ֙,פְּרִי,H6529,119
289082,Amos,2,9,מִמַּ֔עַל,מַ֫עַל,H4605,140
289083,Amos,2,9,וְשָׁרָשָׁ֖יו,שֹׁ֫רֶשׁ,H8328,33
289084,Amos,2,9,מִתָּֽחַת׃,תַּחַת,H8478,505
289085,Amos,2,10,וְאָנֹכִ֛י,אָֽנֹכִ֫י,H0595,359
289086,Amos,2,10,הֶעֱלֵ֥יתִי,עָלָה,H5927,890
289087,Amos,2,10,אֶתְכֶ֖ם,אֵת,H0853,10947
289088,Amos,2,10,מֵאֶ֣רֶץ,אֶ֫רֶץ,H0776,2504
289089,Amos,2,10,מִצְרָ֑יִם,מִצְרַ֫יִם,H4714,641
289090,Amos,2,10,וָאוֹלֵ֨ךְ,הָלַךְ,H1980,1549
289091,Amos,2,10,אֶתְכֶ֤ם,אֵת,H0853,10947
289092,Amos,2,10,בַּמִּדְבָּר֙,מִדְבָּר,H4057,271
289093,Amos,2,10,אַרְבָּעִ֣ים,אַרְבָּעִים,H0705,136
289094,Amos,2,10,שָׁנָ֔ה,שָׁנָה,H8141,877
289095,Amos,2,10,לָרֶ֖שֶׁת,יָרַשׁ,H3423,231
289096,Amos,2,10,אֶת־,אֵת,H0853,10947
289097,Amos,2,10,אֶ֥רֶץ,אֶ֫רֶץ,H0776,2504
