Unnamed: 0,book,chapter,verse,orig,lex,strong,freq
294624,Sophonie,2,6,נְוֹ֛ת,נָוֶה,H5116,35
294625,Sophonie,2,6,כְּרֹ֥ת,כָּרָה,H3741,1
294626,Sophonie,2,6,רֹעִ֖ים,רָעָה,H7462,177
294627,Sophonie,2,6,וְגִדְר֥וֹת,גְּדֵרָה,H1448,9
294628,Sophonie,2,6,צֹֽאן׃,צֹאן,H6629,274
294629,Sophonie,2,7,וְהָ֣יָה,הָיָה,H1961,3562
294630,Sophonie,2,7,חֶ֗בֶל,חֶ֫בֶל,H2256,62
294631,Sophonie,2,7,לִשְׁאֵרִ֛ית,שְׁאֵרִית,H7611,66
294632,Sophonie,2,7,בֵּ֥ית,בַּ֫יִת,H1004,2049
294633,Sophonie,2,7,יְהוּדָ֖ה,יְהוּדָה,H3063,820
294634,Sophonie,2,7,עֲלֵיהֶ֣ם,עַל,H5921,5774
294635,Sophonie,2,7,יִרְע֑וּן,רָעָה,H7462,177
294636,Sophonie,2,7,בְּבָתֵּ֣י,בַּ֫יִת,H1004,2049
294637,Sophonie,2,7,אַשְׁקְל֗וֹן,אַשְׁקְלוֹן,H0831,12
