w,book,chapter,verse,orig,lex,strong,freq
128342,1Rois,5,27,הַמַּ֔ס,מַס,H4522,23.0
128343,1Rois,5,27,שְׁלֹשִׁ֥ים,שְׁלֹשִׁים,H7970,173.0
128344,1Rois,5,27,אֶ֖לֶף,אֶ֫לֶף,H0505,506.0
128345,1Rois,5,27,אִֽישׁ׃,אִישׁ,H0376,1663.0
128346,1Rois,5,28,וַיִּשְׁלָחֵ֣ם,שָׁלַח,H7971,847.0
128347,1Rois,5,28,לְבָנ֗וֹנָה,לְבָנוֹן,H3844,71.0
128348,1Rois,5,28,עֲשֶׂ֨רֶת,עֶשֶׂר,H6235,176.0
128349,1Rois,5,28,אֲלָפִ֤ים,אֶ֫לֶף,H0505,506.0
128350,1Rois,5,28,בַּחֹ֙דֶשׁ֙,חֹ֫דֶשׁ,H2320,285.0
128351,1Rois,5,28,חֲלִיפ֔וֹת,חֲלִיפָה,H2487,12.0
128352,1Rois,5,28,חֹ֚דֶשׁ,חֹ֫דֶשׁ,H2320,285.0
128353,1Rois,5,28,יִהְי֣וּ,הָיָה,H1961,3562.0
128354,1Rois,5,28,בַלְּבָנ֔וֹן,לְבָנוֹן,H3844,71.0
128355,1Rois,5,28,שְׁנַ֥יִם,שְׁנַ֫יִם,H8147,769.0
128356,1Rois,5,28,חֳדָשִׁ֖ים,חֹ֫דֶשׁ,H2320,285.0
128357,1Rois,5,28,בְּבֵית֑וֹ,בַּ֫יִת,H1004,2049.0
128358,1Rois,5,28,וַאֲדֹנִירָ֖ם,אֲדֹנִירָם,H0141,2.0
128359,1Rois,5,28,עַל־,עַל,H5921,5774.0
128360,1Rois,5,28,הַמַּֽס׃ ס,מַס,H4522,23.0
128361,1Rois,5,29,וַיְהִ֧י,הָיָה,H1961,3562.0
128362,1Rois,5,29,לִשְׁלֹמֹ֛ה,שְׁלֹמֹה,H8010,293.0
128363,1Rois,5,29,שִׁבְעִ֥ים,שִׁבְעִים,H7657,91.0
128364,1Rois,5,29,אֶ֖לֶף,אֶ֫לֶף,H0505,506.0
128365,1Rois,5,29,נֹשֵׂ֣א,נָשָׂא,H5375,656.0
128366,1Rois,5,29,סַבָּ֑ל,סַבָּל,H5449,5.0
128367,1Rois,5,29,וּשְׁמֹנִ֥ים,שְׁמֹנִים,H8084,38.0
128368,1Rois,5,29,אֶ֖לֶף,אֶ֫לֶף,H0505,506.0
128369,1Rois,5,29,חֹצֵ֥ב,חָצַב,H2672,25.0
128370,1Rois,5,29,בָּהָֽר׃,הַר,H2022,546.0
128371,1Rois,5,30,לְ֠בַד,בַּד,H0905,200.0
128372,1Rois,5,30,מִשָּׂרֵ֨י,שַׂר,H8269,421.0
128373,1Rois,5,30,הַנִּצָּבִ֤ים,נָצַב,H5324,75.0
128374,1Rois,5,30,לִשְׁלֹמֹה֙,שְׁלֹמֹה,H8010,293.0
128375,1Rois,5,30,אֲשֶׁ֣ר,אֲשֶׁר,H0834,5499.0
128376,1Rois,5,30,עַל־,עַל,H5921,5774.0
128377,1Rois,5,30,הַמְּלָאכָ֔ה,מְלָאכָה,H4399,167.0
128378,1Rois,5,30,שְׁלֹ֥שֶׁת,שָׁלֹשׁ,H7969,432.0
128379,1Rois,5,30,אֲלָפִ֖ים,אֶ֫לֶף,H0505,506.0
128380,1Rois,5,30,וּשְׁלֹ֣שׁ,שָׁלֹשׁ,H7969,432.0
128381,1Rois,5,30,מֵא֑וֹת,מֵאָה,H3967,581.0
128382,1Rois,5,30,הָרֹדִ֣ים,רָדָה,H7287,26.0
128383,1Rois,5,30,בָּעָ֔ם,עַם,H5971,1872.0
128384,1Rois,5,30,הָעֹשִׂ֖ים,עָשָׂה,H6213,2629.0
128385,1Rois,5,30,בַּמְּלָאכָֽה׃,מְלָאכָה,H4399,167.0
128386,1Rois,5,31,וַיְצַ֣ו,צָוָה,H6680,494.0
128387,1Rois,5,31,הַמֶּ֡לֶךְ,מֶ֫לֶךְ,H4428,2526.0
128388,1Rois,5,31,וַיַּסִּעוּ֩,נָסַע,H5265,146.0
128389,1Rois,5,31,אֲבָנִ֨ים,אֶ֫בֶן,H0068,273.0
128390,1Rois,5,31,גְּדֹל֜וֹת,גַּל,H1419,526.0
128391,1Rois,5,31,אֲבָנִ֧ים,אֶ֫בֶן,H0068,273.0
128392,1Rois,5,31,יְקָר֛וֹת,יָקָר,H3368,36.0
128393,1Rois,5,31,לְיַסֵּ֥ד,יָסַד,H3245,43.0
128394,1Rois,5,31,הַבָּ֖יִת,בַּ֫יִת,H1004,2049.0
128395,1Rois,5,31,אַבְנֵ֥י,אֶ֫בֶן,H0068,273.0
128396,1Rois,5,31,גָזִֽית׃,גָּזִית,H1496,11.0
128397,1Rois,5,32,וַֽיִּפְסְל֞וּ,פָּסַל,H6458,6.0
128398,1Rois,5,32,בֹּנֵ֧י,בָּנָה,H1129,376.0
128399,1Rois,5,32,שְׁלֹמֹ֛ה,שְׁלֹמֹה,H8010,293.0
128400,1Rois,5,32,וּבֹנֵ֥י,בָּנָה,H1129,376.0
128401,1Rois,5,32,חִיר֖וֹם,חִירָם,H2438,22.0
128402,1Rois,5,32,וְהַגִּבְלִ֑ים,גִּבְלִי,H1382,2.0
128403,1Rois,5,32,וַיָּכִ֛ינוּ,כּוּן,H3559,217.0
128404,1Rois,5,32,הָעֵצִ֥ים,עֵץ,H6086,330.0
128405,1Rois,5,32,וְהָאֲבָנִ֖ים,אֶ֫בֶן,H0068,273.0
128406,1Rois,5,32,לִבְנ֥וֹת,בָּנָה,H1129,376.0
128407,1Rois,5,32,הַבָּֽיִת׃ פ,בַּ֫יִת,H1004,2049.0
128408,1Rois,6,1,וַיְהִ֣י,הָיָה,H1961,3562.0
128409,1Rois,6,1,בִשְׁמוֹנִ֣ים,שְׁמֹנִים,H8084,38.0
128410,1Rois,6,1,שָׁנָ֣ה,שָׁנָה,H8141,877.0
128411,1Rois,6,1,וְאַרְבַּ֣ע,אַרְבַּע,H0702,318.0
128412,1Rois,6,1,מֵא֣וֹת,מֵאָה,H3967,581.0
128413,1Rois,6,1,שָׁנָ֡ה,שָׁנָה,H8141,877.0
128414,1Rois,6,1,לְצֵ֣את,יָצָא,H3318,1067.0
128415,1Rois,6,1,בְּנֵֽי־,בֵּן,H1121,4959.0
128416,1Rois,6,1,יִשְׂרָאֵ֣ל,יִשְׂרָאֵל,H3478,2508.0
128417,1Rois,6,1,מֵאֶֽרֶץ־,אֶ֫רֶץ,H0776,2504.0
128418,1Rois,6,1,מִצְרַיִם֩,מִצְרַ֫יִם,H4714,641.0
128419,1Rois,6,1,בַּשָּׁנָ֨ה,שָׁנָה,H8141,877.0
128420,1Rois,6,1,הָרְבִיעִ֜ית,רְבִיעִי,H7243,57.0
128421,1Rois,6,1,בְּחֹ֣דֶשׁ,חֹ֫דֶשׁ,H2320,285.0
128422,1Rois,6,1,זִ֗ו,זִו,H2099,2.0
128423,1Rois,6,1,ה֚וּא,הוּא,H1931,1878.0
128424,1Rois,6,1,הַחֹ֣דֶשׁ,חֹ֫דֶשׁ,H2320,285.0
128425,1Rois,6,1,הַשֵּׁנִ֔י,שֵׁנִי,H8145,156.0
128426,1Rois,6,1,לִמְלֹ֥ךְ,מָלַךְ,H4427,348.0
128427,1Rois,6,1,שְׁלֹמֹ֖ה,שְׁלֹמֹה,H8010,293.0
128428,1Rois,6,1,עַל־,עַל,H5921,5774.0
128429,1Rois,6,1,יִשְׂרָאֵ֑ל,יִשְׂרָאֵל,H3478,2508.0
128430,1Rois,6,1,וַיִּ֥בֶן,בָּנָה,H1129,376.0
128431,1Rois,6,1,הַבַּ֖יִת,בַּ֫יִת,H1004,2049.0
128432,1Rois,6,1,לַיהוָֽה׃,יהוה,H3068,6528.0
128433,1Rois,6,2,וְהַבַּ֗יִת,בַּ֫יִת,H1004,2049.0
128434,1Rois,6,2,אֲשֶׁ֨ר,אֲשֶׁר,H0834,5499.0
128435,1Rois,6,2,בָּנָ֜ה,בָּנָה,H1129,376.0
128436,1Rois,6,2,הַמֶּ֤לֶךְ,מֶ֫לֶךְ,H4428,2526.0
128437,1Rois,6,2,שְׁלֹמֹה֙,שְׁלֹמֹה,H8010,293.0
128438,1Rois,6,2,לַֽיהוָ֔ה,יהוה,H3068,6528.0
128439,1Rois,6,2,שִׁשִּֽׁים־,שִׁשִּׁים,H8346,59.0
128440,1Rois,6,2,אַמָּ֥ה,אַמָּה,H0520,247.0
128441,1Rois,6,2,אָרְכּ֖וֹ,אֹ֫רֶךְ,H0753,95.0
128442,1Rois,6,2,וְעֶשְׂרִ֤ים,עֶשְׂרִים,H6242,315.0
128443,1Rois,6,2,רָחְבּ֑וֹ,רֹ֫חַב,H7341,101.0
128444,1Rois,6,2,וּשְׁלֹשִׁ֥ים,שְׁלֹשִׁים,H7970,173.0
128445,1Rois,6,2,אַמָּ֖ה,אַמָּה,H0520,247.0
128446,1Rois,6,2,קוֹמָתֽוֹ׃,קוֹמָה,H6967,45.0
128447,1Rois,6,3,וְהָאוּלָ֗ם,אוּלָם,H0197,34.0
128448,1Rois,6,3,עַל־,עַל,H5921,5774.0
128449,1Rois,6,3,פְּנֵי֙,פָּנֶה,H6440,2127.0
128450,1Rois,6,3,הֵיכַ֣ל,הֵיכָל,H1964,80.0
128451,1Rois,6,3,הַבַּ֔יִת,בַּ֫יִת,H1004,2049.0
128452,1Rois,6,3,עֶשְׂרִ֣ים,עֶשְׂרִים,H6242,315.0
128453,1Rois,6,3,אַמָּה֙,אַמָּה,H0520,247.0
128454,1Rois,6,3,אָרְכּ֔וֹ,אֹ֫רֶךְ,H0753,95.0
128455,1Rois,6,3,עַל־,עַל,H5921,5774.0
128456,1Rois,6,3,פְּנֵ֖י,פָּנֶה,H6440,2127.0
128457,1Rois,6,3,רֹ֣חַב,רֹ֫חַב,H7341,101.0
128458,1Rois,6,3,הַבָּ֑יִת,בַּ֫יִת,H1004,2049.0
128459,1Rois,6,3,עֶ֧שֶׂר,עֶשֶׂר,H6235,176.0
128460,1Rois,6,3,בָּאַמָּ֛ה,אַמָּה,H0520,247.0
128461,1Rois,6,3,רָחְבּ֖וֹ,רֹ֫חַב,H7341,101.0
128462,1Rois,6,3,עַל־,עַל,H5921,5774.0
128463,1Rois,6,3,פְּנֵ֥י,פָּנֶה,H6440,2127.0
128464,1Rois,6,3,הַבָּֽיִת׃,בַּ֫יִת,H1004,2049.0
128465,1Rois,6,4,וַיַּ֣עַשׂ,עָשָׂה,H6213,2629.0
128466,1Rois,6,4,לַבָּ֔יִת,בַּ֫יִת,H1004,2049.0
128467,1Rois,6,4,חַלּוֹנֵ֖י,חַלּוֹן,H2474,31.0
128468,1Rois,6,4,שְׁקֻפִ֥ים,שָׁקוּף,H8261,2.0
128469,1Rois,6,4,אֲטֻמִֽים׃,אָטַם,H0331,8.0
128470,1Rois,6,5,וַיִּבֶן֩,בָּנָה,H1129,376.0
128471,1Rois,6,5,עַל־,עַל,H5921,5774.0
128472,1Rois,6,5,קִ֨יר,קִיר,H7023,75.0
128473,1Rois,6,5,הַבַּ֤יִת,בַּ֫יִת,H1004,2049.0
128474,1Rois,6,5,יָצִ֙יעַ֙,יָצִיעַ,H3326,8.0
128475,1Rois,6,5,סָבִ֔יב,סָבִיב,H5439,336.0
128476,1Rois,6,5,אֶת־,אֵת,H0853,10946.0
128477,1Rois,6,5,קִיר֤וֹת,קִיר,H7023,75.0
128478,1Rois,6,5,הַבַּ֙יִת֙,בַּ֫יִת,H1004,2049.0
128479,1Rois,6,5,סָבִ֔יב,סָבִיב,H5439,336.0
128480,1Rois,6,5,לַֽהֵיכָ֖ל,הֵיכָל,H1964,80.0
128481,1Rois,6,5,וְלַדְּבִ֑יר,דְּבִיר,H1687,16.0
128482,1Rois,6,5,וַיַּ֥עַשׂ,עָשָׂה,H6213,2629.0
128483,1Rois,6,5,צְלָע֖וֹת,צֵלָע,H6763,40.0
128484,1Rois,6,5,סָבִֽיב׃,סָבִיב,H5439,336.0
128485,1Rois,6,6,הַיָּצִ֨יעַ,יָצִיעַ,H3326,8.0
128486,1Rois,6,6,הַתַּחְתֹּנָ֜ה,תַּחְתּוֹן,H8481,13.0
128487,1Rois,6,6,חָמֵ֧שׁ,חָמֵשׁ,H2568,343.0
128488,1Rois,6,6,בָּאַמָּ֣ה,אַמָּה,H0520,247.0
128489,1Rois,6,6,רָחְבָּ֗הּ,רֹ֫חַב,H7341,101.0
128490,1Rois,6,6,וְהַתִּֽיכֹנָה֙,תִּיכוֹן,H8484,11.0
128491,1Rois,6,6,שֵׁ֤שׁ,שֵׁשׁ,H8337,216.0
128492,1Rois,6,6,בָּֽאַמָּה֙,אַמָּה,H0520,247.0
128493,1Rois,6,6,רָחְבָּ֔הּ,רֹ֫חַב,H7341,101.0
128494,1Rois,6,6,וְהַ֨שְּׁלִישִׁ֔ית,שְׁלִישִׁי,H7992,107.0
128495,1Rois,6,6,שֶׁ֥בַע,שֶׁ֫בַע,H7651,395.0
128496,1Rois,6,6,בָּאַמָּ֖ה,אַמָּה,H0520,247.0
128497,1Rois,6,6,רָחְבָּ֑הּ,רֹ֫חַב,H7341,101.0
128498,1Rois,6,6,כִּ֡י,כִּי,H3588,4483.0
128499,1Rois,6,6,מִגְרָעוֹת֩,מִגְרָעָה,H4052,1.0
128500,1Rois,6,6,נָתַ֨ן,נָתַן,H5414,2011.0
128501,1Rois,6,6,לַבַּ֤יִת,בַּ֫יִת,H1004,2049.0
128502,1Rois,6,6,סָבִיב֙,סָבִיב,H5439,336.0
128503,1Rois,6,6,ח֔וּצָה,חוּץ,H2351,164.0
128504,1Rois,6,6,לְבִלְתִּ֖י,בִּלְתִּי,H1115,112.0
128505,1Rois,6,6,אֲחֹ֥ז,אָחַז,H0270,68.0
128506,1Rois,6,6,בְּקִֽירוֹת־,קִיר,H7023,75.0
128507,1Rois,6,6,הַבָּֽיִת׃,בַּ֫יִת,H1004,2049.0
128508,1Rois,6,7,וְהַבַּ֙יִת֙,בַּ֫יִת,H1004,2049.0
128509,1Rois,6,7,בְּהִבָּ֣נֹת֔וֹ,בָּנָה,H1129,376.0
128510,1Rois,6,7,אֶֽבֶן־,אֶ֫בֶן,H0068,273.0
128511,1Rois,6,7,שְׁלֵמָ֥ה,שָׁלֵם,H8003,28.0
128512,1Rois,6,7,מַסָּ֖ע,מַסָּע,H4551,2.0
128513,1Rois,6,7,נִבְנָ֑ה,בָּנָה,H1129,376.0
128514,1Rois,6,7,וּמַקָּב֤וֹת,מַקָּבָה,H4717,3.0
128515,1Rois,6,7,וְהַגַּרְזֶן֙,גַּרְזֶן,H1631,4.0
128516,1Rois,6,7,כָּל־,כֹּל,H3605,5415.0
128517,1Rois,6,7,כְּלִ֣י,כְּלִי,H3627,325.0
128518,1Rois,6,7,בַרְזֶ֔ל,בַּרְזֶל,H1270,76.0
128519,1Rois,6,7,לֹֽא־,לֹא,H3808,5170.0
128520,1Rois,6,7,נִשְׁמַ֥ע,שָׁמַע,H8085,1160.0
128521,1Rois,6,7,בַּבַּ֖יִת,בַּ֫יִת,H1004,2049.0
128522,1Rois,6,7,בְּהִבָּנֹתֽוֹ׃,בָּנָה,H1129,376.0
128523,1Rois,6,8,פֶּ֗תַח,פֶּ֫תַח,H6607,164.0
128524,1Rois,6,8,הַצֵּלָע֙,צֵלָע,H6763,40.0
128525,1Rois,6,8,הַתִּ֣יכֹנָ֔ה,תִּיכוֹן,H8484,11.0
128526,1Rois,6,8,אֶל־,אֶל,H0413,5515.0
128527,1Rois,6,8,כֶּ֥תֶף,כָּתֵף,H3802,67.0
128528,1Rois,6,8,הַבַּ֖יִת,בַּ֫יִת,H1004,2049.0
128529,1Rois,6,8,הַיְמָנִ֑ית,יְמָנִי,H3233,32.0
128530,1Rois,6,8,וּבְלוּלִּ֗ים,לוּל,H3883,1.0
128531,1Rois,6,8,יַֽעֲלוּ֙,עָלָה,H5927,890.0
128532,1Rois,6,8,עַל־,עַל,H5921,5774.0
128533,1Rois,6,8,הַתִּ֣יכֹנָ֔ה,תִּיכוֹן,H8484,11.0
128534,1Rois,6,8,וּמִן־,מִן־,H4480,1188.0
128535,1Rois,6,8,הַתִּֽיכֹנָ֖ה,תִּיכוֹן,H8484,11.0
128536,1Rois,6,8,אֶל־,אֶל,H0413,5515.0
128537,1Rois,6,8,הַשְּׁלִשִֽׁים׃,שְׁלִישִׁי,H7992,107.0
128538,1Rois,6,9,וַיִּ֥בֶן,בָּנָה,H1129,376.0
128539,1Rois,6,9,אֶת־,אֵת,H0853,10946.0
128540,1Rois,6,9,הַבַּ֖יִת,בַּ֫יִת,H1004,2049.0
128541,1Rois,6,9,וַיְכַלֵּ֑הוּ,כָּלָה,H3615,208.0
128542,1Rois,6,9,וַיִּסְפֹּ֤ן,סָפַן,H5603,6.0
128543,1Rois,6,9,אֶת־,אֵת,H0853,10946.0
128544,1Rois,6,9,הַבַּ֙יִת֙,בַּ֫יִת,H1004,2049.0
128545,1Rois,6,9,גֵּבִ֔ים,גֵּב,H1356,4.0
128546,1Rois,6,9,וּשְׂדֵרֹ֖ת,שְׂדֵרָה,H7713,4.0
128547,1Rois,6,9,בָּאֲרָזִֽים׃,אֶ֫רֶז,H0730,73.0
128548,1Rois,6,10,וַיִּ֤בֶן,בָּנָה,H1129,376.0
128549,1Rois,6,10,אֶת־,אֵת,H0853,10946.0
128550,1Rois,6,10,הַיָּצִ֙יעַ֙,יָצִיעַ,H3326,8.0
128551,1Rois,6,10,עַל־,עַל,H5921,5774.0
128552,1Rois,6,10,כָּל־,כֹּל,H3605,5415.0
128553,1Rois,6,10,הַבַּ֔יִת,בַּ֫יִת,H1004,2049.0
128554,1Rois,6,10,חָמֵ֥שׁ,חָמֵשׁ,H2568,343.0
128555,1Rois,6,10,אַמּ֖וֹת,אַמָּה,H0520,247.0
128556,1Rois,6,10,קֽוֹמָת֑וֹ,קוֹמָה,H6967,45.0
128557,1Rois,6,10,וַיֶּאֱחֹ֥ז,אָחַז,H0270,68.0
128558,1Rois,6,10,אֶת־,אֵת,H0853,10946.0
128559,1Rois,6,10,הַבַּ֖יִת,בַּ֫יִת,H1004,2049.0
128560,1Rois,6,10,בַּעֲצֵ֥י,עֵץ,H6086,330.0
128561,1Rois,6,10,אֲרָזִֽים׃ פ,אֶ֫רֶז,H0730,73.0
128562,1Rois,6,11,וַֽיְהִי֙,הָיָה,H1961,3562.0
128563,1Rois,6,11,דְּבַר־,דָּבָר,H1697,1442.0
128564,1Rois,6,11,יְהוָ֔ה,יהוה,H3068,6528.0
128565,1Rois,6,11,אֶל־,אֶל,H0413,5515.0
128566,1Rois,6,11,שְׁלֹמֹ֖ה,שְׁלֹמֹה,H8010,293.0
128567,1Rois,6,11,לֵאמֹֽר׃,אָמַר,H0559,5309.0
128568,1Rois,6,12,הַבַּ֨יִת,בַּ֫יִת,H1004,2049.0
128569,1Rois,6,12,הַזֶּ֜ה,זֶה,H2088,1179.0
128570,1Rois,6,12,אֲשֶׁר־,אֲשֶׁר,H0834,5499.0
128571,1Rois,6,12,אַתָּ֣ה,אַתָּ֫ה,H0859,1094.0
128572,1Rois,6,12,בֹנֶ֗ה,בָּנָה,H1129,376.0
128573,1Rois,6,12,אִם־,אִם,H0518,1070.0
128574,1Rois,6,12,תֵּלֵ֤ךְ,הָלַךְ,H1980,1549.0
128575,1Rois,6,12,בְּחֻקֹּתַי֙,חֻקָּה,H2708,104.0
128576,1Rois,6,12,וְאֶת־,אֵת,H0853,10946.0
128577,1Rois,6,12,מִשְׁפָּטַ֣י,מִשְׁפָּט,H4941,422.0
128578,1Rois,6,12,תַּֽעֲשֶׂ֔ה,עָשָׂה,H6213,2629.0
128579,1Rois,6,12,וְשָׁמַרְתָּ֥,שָׁמַר,H8104,469.0
128580,1Rois,6,12,אֶת־,אֵת,H0853,10946.0
128581,1Rois,6,12,כָּל־,כֹּל,H3605,5415.0
128582,1Rois,6,12,מִצְוֹתַ֖י,מִצְוָה,H4687,182.0
128583,1Rois,6,12,לָלֶ֣כֶת,הָלַךְ,H1980,1549.0
128584,1Rois,6,12,בָּהֶ֑ם,,H9038,1125.0
128585,1Rois,6,12,וַהֲקִמֹתִ֤י,קוּם,H6965,628.0
128586,1Rois,6,12,אֶת־,אֵת,H0853,10946.0
128587,1Rois,6,12,דְּבָרִי֙,דָּבָר,H1697,1442.0
128588,1Rois,6,12,אִתָּ֔ךְ,אֵת,H0854,929.0
128589,1Rois,6,12,אֲשֶׁ֥ר,אֲשֶׁר,H0834,5499.0
128590,1Rois,6,12,דִּבַּ֖רְתִּי,דָבַר,H1696,1142.0
128591,1Rois,6,12,אֶל־,אֶל,H0413,5515.0
128592,1Rois,6,12,דָּוִ֥ד,דָּוִד,H1732,1075.0
128593,1Rois,6,12,אָבִֽיךָ׃,אָב,H0001,1213.0
128594,1Rois,6,13,וְשָׁ֣כַנְתִּ֔י,שָׁכַן,H7931,129.0
128595,1Rois,6,13,בְּת֖וֹךְ,תָּ֫וֶךְ,H8432,418.0
128596,1Rois,6,13,בְּנֵ֣י,בֵּן,H1121,4959.0
128597,1Rois,6,13,יִשְׂרָאֵ֑ל,יִשְׂרָאֵל,H3478,2508.0
128598,1Rois,6,13,וְלֹ֥א,לֹא,H3808,5170.0
128599,1Rois,6,13,אֶעֱזֹ֖ב,עָזַב,H5800,215.0
128600,1Rois,6,13,אֶת־,אֵת,H0853,10946.0
128601,1Rois,6,13,עַמִּ֥י,עַם,H5971,1872.0
128602,1Rois,6,13,יִשְׂרָאֵֽל׃ ס,יִשְׂרָאֵל,H3478,2508.0
128603,1Rois,6,14,וַיִּ֧בֶן,בָּנָה,H1129,376.0
128604,1Rois,6,14,שְׁלֹמֹ֛ה,שְׁלֹמֹה,H8010,293.0
128605,1Rois,6,14,אֶת־,אֵת,H0853,10946.0
128606,1Rois,6,14,הַבַּ֖יִת,בַּ֫יִת,H1004,2049.0
128607,1Rois,6,14,וַיְכַלֵּֽהוּ׃,כָּלָה,H3615,208.0
128608,1Rois,6,15,וַיִּבֶן֩,בָּנָה,H1129,376.0
128609,1Rois,6,15,אֶת־,אֵת,H0853,10946.0
128610,1Rois,6,15,קִיר֨וֹת,קִיר,H7023,75.0
128611,1Rois,6,15,הַבַּ֤יִת,בַּ֫יִת,H1004,2049.0
128612,1Rois,6,15,מִבַּ֙יְתָה֙,בַּ֫יִת,H1004,2049.0
128613,1Rois,6,15,בְּצַלְע֣וֹת,צֵלָע,H6763,40.0
128614,1Rois,6,15,אֲרָזִ֔ים,אֶ֫רֶז,H0730,73.0
128615,1Rois,6,15,מִקַּרְקַ֤ע,קַרְקַע,H7172,8.0
128616,1Rois,6,15,הַבַּ֙יִת֙,בַּ֫יִת,H1004,2049.0
128617,1Rois,6,15,עַד־,עַד,H5704,1261.0
128618,1Rois,6,15,קִיר֣וֹת,קִיר,H7023,75.0
128619,1Rois,6,15,הַסִּפֻּ֔ן,סִפֻּן,H5604,1.0
128620,1Rois,6,15,צִפָּ֥ה,צָפָה,H6823,47.0
128621,1Rois,6,15,עֵ֖ץ,עֵץ,H6086,330.0
128622,1Rois,6,15,מִבָּ֑יִת,בַּ֫יִת,H1004,2049.0
128623,1Rois,6,15,וַיְצַ֛ף,צָפָה,H6823,47.0
128624,1Rois,6,15,אֶת־,אֵת,H0853,10946.0
128625,1Rois,6,15,קַרְקַ֥ע,קַרְקַע,H7172,8.0
128626,1Rois,6,15,הַבַּ֖יִת,בַּ֫יִת,H1004,2049.0
128627,1Rois,6,15,בְּצַלְע֥וֹת,צֵלָע,H6763,40.0
128628,1Rois,6,15,בְּרוֹשִֽׁים׃,בְּרוֹשׁ,H1265,20.0
128629,1Rois,6,16,וַיִּבֶן֩,בָּנָה,H1129,376.0
128630,1Rois,6,16,אֶת־,אֵת,H0853,10946.0
128631,1Rois,6,16,עֶשְׂרִ֨ים,עֶשְׂרִים,H6242,315.0
128632,1Rois,6,16,אַמָּ֜ה,אַמָּה,H0520,247.0
128633,1Rois,6,16,מִֽיַּרְכְּתֵ֤י,יַרְכָה,H3411,28.0
128634,1Rois,6,16,הַבַּ֙יִת֙,בַּ֫יִת,H1004,2049.0
128635,1Rois,6,16,בְּצַלְע֣וֹת,צֵלָע,H6763,40.0
128636,1Rois,6,16,אֲרָזִ֔ים,אֶ֫רֶז,H0730,73.0
128637,1Rois,6,16,מִן־,מִן־,H4480,1188.0
128638,1Rois,6,16,הַקַּרְקַ֖ע,קַרְקַע,H7172,8.0
128639,1Rois,6,16,עַד־,עַד,H5704,1261.0
128640,1Rois,6,16,הַקִּיר֑וֹת,קִיר,H7023,75.0
128641,1Rois,6,16,וַיִּ֤בֶן,בָּנָה,H1129,376.0
128642,1Rois,6,16,לוֹ֙,,H9033,1549.0
128643,1Rois,6,16,מִבַּ֣יִת,בַּ֫יִת,H1004,2049.0
128644,1Rois,6,16,לִדְבִ֔יר,דְּבִיר,H1687,16.0
128645,1Rois,6,16,לְקֹ֖דֶשׁ,קֹ֫דֶשׁ,H6944,469.0
128646,1Rois,6,16,הַקֳּדָשִֽׁים׃,קֹ֫דֶשׁ,H6944,469.0
128647,1Rois,6,17,וְאַרְבָּעִ֥ים,אַרְבָּעִים,H0705,136.0
128648,1Rois,6,17,בָּאַמָּ֖ה,אַמָּה,H0520,247.0
128649,1Rois,6,17,הָיָ֣ה,הָיָה,H1961,3562.0
128650,1Rois,6,17,הַבָּ֑יִת,בַּ֫יִת,H1004,2049.0
128651,1Rois,6,17,ה֖וּא,הוּא,H1931,1878.0
128652,1Rois,6,17,הַהֵיכָ֥ל,הֵיכָל,H1964,80.0
128653,1Rois,6,17,לִפְנָֽי׃,פָּנֶה,H6440,2127.0
128654,1Rois,6,18,וְאֶ֤רֶז,אֶ֫רֶז,H0730,73.0
128655,1Rois,6,18,אֶל־,אֶל,H0413,5515.0
128656,1Rois,6,18,הַבַּ֙יִת֙,בַּ֫יִת,H1004,2049.0
128657,1Rois,6,18,פְּנִ֔ימָה,פְּנִ֫ימָה,H6441,13.0
128658,1Rois,6,18,מִקְלַ֣עַת,מִקְלַ֫עַת,H4734,4.0
128659,1Rois,6,18,פְּקָעִ֔ים,פֶּקָעִים,H6497,3.0
128660,1Rois,6,18,וּפְטוּרֵ֖י,פָּטַר,H6362,9.0
128661,1Rois,6,18,צִצִּ֑ים,צִיץ,H6731,15.0
128662,1Rois,6,18,הַכֹּ֣ל,כֹּל,H3605,5415.0
128663,1Rois,6,18,אֶ֔רֶז,אֶ֫רֶז,H0730,73.0
128664,1Rois,6,18,אֵ֥ין,אַ֫יִן,H0369,789.0
128665,1Rois,6,18,אֶ֖בֶן,אֶ֫בֶן,H0068,273.0
128666,1Rois,6,18,נִרְאָֽה׃,רָאָה,H7200,1300.0
128667,1Rois,6,19,וּדְבִ֧יר,דְּבִיר,H1687,16.0
128668,1Rois,6,19,בְּתוֹךְ־,תָּ֫וֶךְ,H8432,418.0
128669,1Rois,6,19,הַבַּ֛יִת,בַּ֫יִת,H1004,2049.0
128670,1Rois,6,19,מִפְּנִ֖ימָה,פְּנִ֫ימָה,H6441,13.0
128671,1Rois,6,19,הֵכִ֑ין,כּוּן,H3559,217.0
128672,1Rois,6,19,לְתִתֵּ֣ן,נָתַן,H5414,2011.0
128673,1Rois,6,19,שָׁ֔ם,שָׁם,H8033,834.0
128674,1Rois,6,19,אֶת־,אֵת,H0853,10946.0
128675,1Rois,6,19,אֲר֖וֹן,אֲרוֹן,H0727,202.0
128676,1Rois,6,19,בְּרִ֥ית,בְּרִית,H1285,284.0
128677,1Rois,6,19,יְהוָֽה׃,יהוה,H3068,6528.0
128678,1Rois,6,20,וְלִפְנֵ֣י,פָּנֶה,H6440,2127.0
128679,1Rois,6,20,הַדְּבִ֡יר,דְּבִיר,H1687,16.0
